flight_id,flight_date,aircraft_registration,route_id,origin,destination,left_engine_serial_number,right_engine_serial_number,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,flight_duration_min,block_hours,air_hours,flight_cycles,weather,delay_minutes,flight_status
21473,2025-03-05,VT-JAA027,R009,BOM,BLR,ESN700055,ESN700056,2025-03-05 19:00:00,2025-03-05 19:00:00,2025-03-05 20:35:00,2025-03-05 20:35:00,95,1.5833333333333333,1.5833333333333333,1,RAIN,0,DELAYED
21474,2025-06-28,VT-JAA009,R037,BOM,DXB,ESN700021,ESN700022,2025-06-28 09:00:00,2025-06-28 09:21:00,2025-06-28 12:00:00,2025-06-28 12:21:00,180,3.0,3.0,1,CLEAR,21,COMPLETED
21475,2025-01-29,VT-JAA002,R052,CCU,DAC,ESN700003,ESN700005,2025-01-29 01:00:00,2025-01-29 01:00:00,2025-01-29 01:45:00,2025-01-29 01:45:00,45,0.75,0.75,1,STORM,0,DELAYED
21476,2025-10-02,VT-JAA007,R040,MAA,CMB,ESN700016,ESN700018,2025-10-02 16:00:00,2025-10-02 16:34:00,2025-10-02 17:15:00,2025-10-02 17:49:00,75,1.25,1.25,1,CLOUDY,34,COMPLETED
21477,2025-08-04,VT-JAA024,R014,BOM,AMD,ESN700049,ESN700050,2025-08-04 09:00:00,2025-08-04 09:00:00,2025-08-04 10:00:00,2025-08-04 10:00:00,60,1.0,1.0,1,RAIN,0,COMPLETED
21478,2025-12-19,VT-JAA013,R004,DEL,MAA,ESN700028,ESN700029,2025-12-19 22:00:00,2025-12-19 22:00:00,2025-12-20 00:50:00,2025-12-20 00:50:00,170,2.8333333333333335,2.8333333333333335,1,CLEAR,0,DELAYED
21479,2025-10-28,VT-JAA010,R020,BLR,VTZ,ESN700024,ESN700025,2025-10-28 15:00:00,2025-10-28 16:10:00,2025-10-28 16:30:00,2025-10-28 17:40:00,90,1.5,1.5,1,CLEAR,70,COMPLETED
21480,2025-02-23,VT-JAA021,R028,MAA,CCU,ESN700043,ESN700044,2025-02-23 08:00:00,2025-02-23 08:00:00,2025-02-23 10:10:00,2025-02-23 10:10:00,130,2.1666666666666665,2.1666666666666665,1,STORM,0,COMPLETED
21481,2025-03-21,VT-JAA002,R014,BOM,AMD,ESN700003,ESN700005,2025-03-21 18:00:00,2025-03-21 19:05:00,2025-03-21 19:00:00,2025-03-21 20:05:00,60,1.0,1.0,1,CLOUDY,65,DELAYED
21482,2025-07-13,VT-JAA021,R044,BOM,MCT,ESN700043,ESN700044,2025-07-13 10:00:00,2025-07-13 10:00:00,2025-07-13 12:30:00,2025-07-13 12:30:00,150,2.5,2.5,1,STORM,0,COMPLETED
21483,2025-07-19,VT-JAA026,R034,CCU,DEL,ESN700053,ESN700054,2025-07-19 05:00:00,2025-07-19 05:00:00,2025-07-19 07:10:00,2025-07-19 07:10:00,130,2.1666666666666665,2.1666666666666665,1,STORM,0,COMPLETED
21484,2025-01-13,VT-JAA018,R013,BOM,GOX,ESN700038,ESN700040,2025-01-13 03:00:00,2025-01-13 03:00:00,2025-01-13 04:00:00,2025-01-13 04:00:00,60,1.0,1.0,1,CLEAR,0,COMPLETED
21485,2025-08-10,VT-JAA030,R031,CCU,GAU,ESN700059,ESN700060,2025-08-10 15:00:00,2025-08-10 15:00:00,2025-08-10 16:00:00,2025-08-10 16:00:00,60,1.0,1.0,1,FOG,0,COMPLETED
21486,2025-07-12,VT-JAA016,R033,CCU,PAT,ESN700034,ESN700037,2025-07-12 11:00:00,2025-07-12 11:00:00,2025-07-12 12:00:00,2025-07-12 12:00:00,60,1.0,1.0,1,RAIN,0,COMPLETED
21487,2025-11-23,VT-JAA029,R052,CCU,DAC,ESN700057,ESN700058,2025-11-23 23:00:00,2025-11-23 23:39:00,2025-11-23 23:45:00,2025-11-24 00:24:00,45,0.75,0.75,1,CLOUDY,39,DELAYED
21488,2025-08-28,VT-JAA011,R039,HYD,AUH,ESN700026,ESN700027,2025-08-28 23:00:00,2025-08-28 23:00:00,2025-08-29 02:45:00,2025-08-29 02:45:00,225,3.75,3.75,1,FOG,0,COMPLETED
21489,2025-09-27,VT-JAA011,R028,MAA,CCU,ESN700026,ESN700027,2025-09-27 15:00:00,2025-09-27 15:00:00,2025-09-27 17:10:00,2025-09-27 17:10:00,130,2.1666666666666665,2.1666666666666665,1,STORM,0,DELAYED
21490,2025-10-25,VT-JAA010,R025,HYD,AMD,ESN700024,ESN700025,2025-10-25 22:00:00,2025-10-25 23:15:00,2025-10-25 23:35:00,2025-10-26 00:50:00,95,1.5833333333333333,1.5833333333333333,1,CLOUDY,75,COMPLETED
21491,2025-04-09,VT-JAA009,R032,CCU,BBI,ESN700021,ESN700022,2025-04-09 21:00:00,2025-04-09 21:00:00,2025-04-09 21:55:00,2025-04-09 21:55:00,55,0.9166666666666666,0.9166666666666666,1,STORM,0,COMPLETED
21492,2025-08-08,VT-JAA021,R009,BOM,BLR,ESN700043,ESN700044,2025-08-08 02:00:00,2025-08-08 02:00:00,2025-08-08 03:35:00,2025-08-08 03:35:00,95,1.5833333333333333,1.5833333333333333,1,CLOUDY,0,DELAYED
21493,2025-11-28,VT-JAA007,R028,MAA,CCU,ESN700016,ESN700018,2025-11-28 11:00:00,2025-11-28 11:46:00,2025-11-28 13:10:00,2025-11-28 13:56:00,130,2.1666666666666665,2.1666666666666665,1,CLOUDY,46,CANCELLED
21494,2025-04-14,VT-JAA014,R058,MAA,KUL,ESN700030,ESN700031,2025-04-14 14:00:00,2025-04-14 14:26:00,2025-04-14 17:50:00,2025-04-14 18:16:00,230,3.8333333333333335,3.8333333333333335,1,RAIN,26,COMPLETED
21495,2025-03-06,VT-JAA024,R031,CCU,GAU,ESN700049,ESN700050,2025-03-06 19:00:00,2025-03-06 19:58:00,2025-03-06 20:00:00,2025-03-06 20:58:00,60,1.0,1.0,1,CLEAR,58,COMPLETED
21496,2025-05-25,VT-JAA010,R017,BLR,MAA,ESN700024,ESN700025,2025-05-25 11:00:00,2025-05-25 11:00:00,2025-05-25 11:50:00,2025-05-25 11:50:00,50,0.8333333333333334,0.8333333333333334,1,RAIN,0,COMPLETED
21497,2025-02-07,VT-JAA024,R053,DEL,KTM,ESN700049,ESN700050,2025-02-07 08:00:00,2025-02-07 08:00:00,2025-02-07 09:30:00,2025-02-07 09:30:00,90,1.5,1.5,1,RAIN,0,DELAYED
21498,2025-01-28,VT-JAA020,R023,HYD,VGA,ESN700041,ESN700042,2025-01-28 09:00:00,2025-01-28 09:00:00,2025-01-28 09:40:00,2025-01-28 09:40:00,40,0.6666666666666666,0.6666666666666666,1,FOG,0,COMPLETED
21499,2025-10-16,VT-JAA014,R013,BOM,GOX,ESN700030,ESN700031,2025-10-16 22:00:00,2025-10-16 22:00:00,2025-10-16 23:00:00,2025-10-16 23:00:00,60,1.0,1.0,1,RAIN,0,COMPLETED
21500,2025-08-25,VT-JAA011,R055,HYD,DXB,ESN700026,ESN700027,2025-08-25 07:00:00,2025-08-25 07:00:00,2025-08-25 10:40:00,2025-08-25 10:40:00,220,3.6666666666666665,3.6666666666666665,1,CLOUDY,0,DELAYED
21501,2025-05-06,VT-JAA021,R010,BOM,HYD,ESN700043,ESN700044,2025-05-06 12:00:00,2025-05-06 12:00:00,2025-05-06 13:20:00,2025-05-06 13:20:00,80,1.3333333333333333,1.3333333333333333,1,STORM,0,COMPLETED
21502,2025-11-22,VT-JAA016,R016,BLR,HYD,ESN700034,ESN700037,2025-11-22 21:00:00,2025-11-22 22:08:00,2025-11-22 22:00:00,2025-11-22 23:08:00,60,1.0,1.0,1,FOG,68,DELAYED
21503,2025-03-26,VT-JAA013,R006,DEL,AMD,ESN700028,ESN700029,2025-03-26 14:00:00,2025-03-26 14:00:00,2025-03-26 15:30:00,2025-03-26 15:30:00,90,1.5,1.5,1,CLOUDY,0,DELAYED
21504,2025-08-25,VT-JAA013,R048,BLR,SIN,ESN700028,ESN700029,2025-08-25 16:00:00,2025-08-25 16:22:00,2025-08-25 20:15:00,2025-08-25 20:37:00,255,4.25,4.25,1,STORM,22,DELAYED
21505,2025-09-03,VT-JAA025,R011,BOM,MAA,ESN700051,ESN700052,2025-09-03 11:00:00,2025-09-03 11:00:00,2025-09-03 12:55:00,2025-09-03 12:55:00,115,1.9166666666666667,1.9166666666666667,1,STORM,0,DELAYED
21506,2025-09-23,VT-JAA011,R058,MAA,KUL,ESN700026,ESN700027,2025-09-23 15:00:00,2025-09-23 15:30:00,2025-09-23 18:50:00,2025-09-23 19:20:00,230,3.8333333333333335,3.8333333333333335,1,FOG,30,COMPLETED
21507,2025-09-06,VT-JAA002,R052,CCU,DAC,ESN700003,ESN700005,2025-09-06 10:00:00,2025-09-06 10:00:00,2025-09-06 10:45:00,2025-09-06 10:45:00,45,0.75,0.75,1,RAIN,0,COMPLETED
21508,2025-10-19,VT-JAA001,R003,DEL,HYD,ESN700001,ESN700002,2025-10-19 18:00:00,2025-10-19 18:00:00,2025-10-19 20:15:00,2025-10-19 20:15:00,135,2.25,2.25,1,FOG,0,DELAYED
21509,2025-07-24,VT-JAA010,R028,MAA,CCU,ESN700024,ESN700025,2025-07-24 12:00:00,2025-07-24 12:00:00,2025-07-24 14:10:00,2025-07-24 14:10:00,130,2.1666666666666665,2.1666666666666665,1,FOG,0,DELAYED
21510,2025-08-16,VT-JAA021,R041,COK,DXB,ESN700043,ESN700044,2025-08-16 02:00:00,2025-08-16 02:00:00,2025-08-16 06:00:00,2025-08-16 06:00:00,240,4.0,4.0,1,FOG,0,COMPLETED
21511,2025-08-28,VT-JAA027,R015,BOM,PNQ,ESN700055,ESN700056,2025-08-28 03:00:00,2025-08-28 03:13:00,2025-08-28 03:40:00,2025-08-28 03:53:00,40,0.6666666666666666,0.6666666666666666,1,STORM,13,DELAYED
21512,2025-03-14,VT-JAA014,R060,DEL,DOH,ESN700030,ESN700031,2025-03-14 23:00:00,2025-03-14 23:00:00,2025-03-15 02:50:00,2025-03-15 02:50:00,230,3.8333333333333335,3.8333333333333335,1,RAIN,0,COMPLETED
21513,2025-06-08,VT-JAA011,R013,BOM,GOX,ESN700026,ESN700027,2025-06-08 14:00:00,2025-06-08 14:00:00,2025-06-08 15:00:00,2025-06-08 15:00:00,60,1.0,1.0,1,CLEAR,0,COMPLETED
21514,2025-07-31,VT-JAA024,R042,CCU,DAC,ESN700049,ESN700050,2025-07-31 13:00:00,2025-07-31 13:15:00,2025-07-31 13:45:00,2025-07-31 14:00:00,45,0.75,0.75,1,STORM,15,COMPLETED
21515,2025-05-16,VT-JAA023,R052,CCU,DAC,ESN700047,ESN700048,2025-05-16 10:00:00,2025-05-16 11:35:00,2025-05-16 10:45:00,2025-05-16 12:20:00,45,0.75,0.75,1,FOG,95,DELAYED
21516,2025-10-10,VT-JAA009,R056,DEL,BKK,ESN700021,ESN700022,2025-10-10 12:00:00,2025-10-10 12:00:00,2025-10-10 16:10:00,2025-10-10 16:10:00,250,4.166666666666667,4.166666666666667,1,STORM,0,DELAYED
21517,2025-06-13,VT-JAA026,R045,HYD,DXB,ESN700053,ESN700054,2025-06-13 19:00:00,2025-06-13 19:00:00,2025-06-13 22:40:00,2025-06-13 22:40:00,220,3.6666666666666665,3.6666666666666665,1,CLOUDY,0,COMPLETED
21518,2025-05-17,VT-JAA013,R017,BLR,MAA,ESN700028,ESN700029,2025-05-17 17:00:00,2025-05-17 17:00:00,2025-05-17 17:50:00,2025-05-17 17:50:00,50,0.8333333333333334,0.8333333333333334,1,RAIN,0,COMPLETED
21519,2025-06-20,VT-JAA007,R007,DEL,GOX,ESN700016,ESN700018,2025-06-20 12:00:00,2025-06-20 12:00:00,2025-06-20 14:30:00,2025-06-20 14:30:00,150,2.5,2.5,1,CLEAR,0,COMPLETED
21520,2025-06-01,VT-JAA026,R028,MAA,CCU,ESN700053,ESN700054,2025-06-01 20:00:00,2025-06-01 21:11:00,2025-06-01 22:10:00,2025-06-01 23:21:00,130,2.1666666666666665,2.1666666666666665,1,RAIN,71,COMPLETED
21521,2025-06-14,VT-JAA004,R038,BLR,SIN,ESN700010,ESN700011,2025-06-14 18:00:00,2025-06-14 18:00:00,2025-06-14 22:15:00,2025-06-14 22:15:00,255,4.25,4.25,1,CLOUDY,0,COMPLETED
21522,2025-10-24,VT-JAA001,R013,BOM,GOX,ESN700001,ESN700002,2025-10-24 03:00:00,2025-10-24 03:56:00,2025-10-24 04:00:00,2025-10-24 04:56:00,60,1.0,1.0,1,CLEAR,56,DELAYED
21523,2025-04-14,VT-JAA004,R060,DEL,DOH,ESN700010,ESN700011,2025-04-14 11:00:00,2025-04-14 12:11:00,2025-04-14 14:50:00,2025-04-14 16:01:00,230,3.8333333333333335,3.8333333333333335,1,STORM,71,DELAYED
21524,2025-08-10,VT-JAA003,R017,BLR,MAA,ESN700006,ESN700008,2025-08-10 02:00:00,2025-08-10 02:00:00,2025-08-10 02:50:00,2025-08-10 02:50:00,50,0.8333333333333334,0.8333333333333334,1,CLEAR,0,COMPLETED
21525,2025-10-09,VT-JAA003,R015,BOM,PNQ,ESN700006,ESN700008,2025-10-09 15:00:00,2025-10-09 15:00:00,2025-10-09 15:40:00,2025-10-09 15:40:00,40,0.6666666666666666,0.6666666666666666,1,FOG,0,DELAYED
21526,2025-05-09,VT-JAA018,R036,DEL,DXB,ESN700038,ESN700040,2025-05-09 00:00:00,2025-05-09 00:16:00,2025-05-09 03:30:00,2025-05-09 03:46:00,210,3.5,3.5,1,CLOUDY,16,CANCELLED
21527,2025-08-08,VT-JAA005,R028,MAA,CCU,ESN700012,ESN700013,2025-08-08 03:00:00,2025-08-08 03:00:00,2025-08-08 05:10:00,2025-08-08 05:10:00,130,2.1666666666666665,2.1666666666666665,1,FOG,0,DELAYED
21528,2025-06-22,VT-JAA001,R015,BOM,PNQ,ESN700001,ESN700002,2025-06-22 08:00:00,2025-06-22 08:00:00,2025-06-22 08:40:00,2025-06-22 08:40:00,40,0.6666666666666666,0.6666666666666666,1,CLOUDY,0,DELAYED
21529,2025-12-14,VT-JAA014,R046,DEL,DXB,ESN700030,ESN700031,2025-12-14 22:00:00,2025-12-14 22:00:00,2025-12-15 01:30:00,2025-12-15 01:30:00,210,3.5,3.5,1,STORM,0,COMPLETED
21530,2025-04-06,VT-JAA007,R053,DEL,KTM,ESN700016,ESN700018,2025-04-06 12:00:00,2025-04-06 12:00:00,2025-04-06 13:30:00,2025-04-06 13:30:00,90,1.5,1.5,1,STORM,0,COMPLETED
21531,2025-02-21,VT-JAA002,R011,BOM,MAA,ESN700003,ESN700005,2025-02-21 21:00:00,2025-02-21 21:00:00,2025-02-21 22:55:00,2025-02-21 22:55:00,115,1.9166666666666667,1.9166666666666667,1,FOG,0,COMPLETED
21532,2025-04-04,VT-JAA016,R056,DEL,BKK,ESN700034,ESN700037,2025-04-04 09:00:00,2025-04-04 09:00:00,2025-04-04 13:10:00,2025-04-04 13:10:00,250,4.166666666666667,4.166666666666667,1,CLOUDY,0,COMPLETED
21533,2025-03-05,VT-JAA001,R031,CCU,GAU,ESN700001,ESN700002,2025-03-05 08:00:00,2025-03-05 08:00:00,2025-03-05 09:00:00,2025-03-05 09:00:00,60,1.0,1.0,1,CLOUDY,0,COMPLETED
21534,2025-01-21,VT-JAA010,R004,DEL,MAA,ESN700024,ESN700025,2025-01-21 19:00:00,2025-01-21 19:56:00,2025-01-21 21:50:00,2025-01-21 22:46:00,170,2.8333333333333335,2.8333333333333335,1,STORM,56,COMPLETED
21535,2025-04-16,VT-JAA013,R035,CCU,VTZ,ESN700028,ESN700029,2025-04-16 05:00:00,2025-04-16 05:00:00,2025-04-16 06:30:00,2025-04-16 06:30:00,90,1.5,1.5,1,RAIN,0,COMPLETED
21536,2025-12-02,VT-JAA020,R034,CCU,DEL,ESN700041,ESN700042,2025-12-02 18:00:00,2025-12-02 18:00:00,2025-12-02 20:10:00,2025-12-02 20:10:00,130,2.1666666666666665,2.1666666666666665,1,FOG,0,DELAYED
21537,2025-07-19,VT-JAA003,R052,CCU,DAC,ESN700006,ESN700008,2025-07-19 02:00:00,2025-07-19 02:00:00,2025-07-19 02:45:00,2025-07-19 02:45:00,45,0.75,0.75,1,FOG,0,DELAYED
21538,2025-11-28,VT-JAA007,R027,MAA,TRV,ESN700016,ESN700018,2025-11-28 09:00:00,2025-11-28 09:00:00,2025-11-28 10:05:00,2025-11-28 10:05:00,65,1.0833333333333333,1.0833333333333333,1,CLOUDY,0,COMPLETED
21539,2025-12-18,VT-JAA002,R010,BOM,HYD,ESN700003,ESN700005,2025-12-18 09:00:00,2025-12-18 09:11:00,2025-12-18 10:20:00,2025-12-18 10:31:00,80,1.3333333333333333,1.3333333333333333,1,CLEAR,11,COMPLETED
21540,2025-10-08,VT-JAA026,R030,MAA,IXM,ESN700053,ESN700054,2025-10-08 23:00:00,2025-10-08 23:00:00,2025-10-08 23:50:00,2025-10-08 23:50:00,50,0.8333333333333334,0.8333333333333334,1,STORM,0,DELAYED
21541,2025-10-09,VT-JAA029,R045,HYD,DXB,ESN700057,ESN700058,2025-10-09 20:00:00,2025-10-09 20:00:00,2025-10-09 23:40:00,2025-10-09 23:40:00,220,3.6666666666666665,3.6666666666666665,1,STORM,0,COMPLETED
21542,2025-04-10,VT-JAA025,R020,BLR,VTZ,ESN700051,ESN700052,2025-04-10 23:00:00,2025-04-10 23:00:00,2025-04-11 00:30:00,2025-04-11 00:30:00,90,1.5,1.5,1,RAIN,0,DELAYED
21543,2025-12-03,VT-JAA003,R029,MAA,GOX,ESN700006,ESN700008,2025-12-03 01:00:00,2025-12-03 01:00:00,2025-12-03 02:30:00,2025-12-03 02:30:00,90,1.5,1.5,1,CLEAR,0,COMPLETED
21544,2025-01-27,VT-JAA011,R058,MAA,KUL,ESN700026,ESN700027,2025-01-27 12:00:00,2025-01-27 13:36:00,2025-01-27 15:50:00,2025-01-27 17:26:00,230,3.8333333333333335,3.8333333333333335,1,CLEAR,96,COMPLETED
21545,2025-09-02,VT-JAA025,R053,DEL,KTM,ESN700051,ESN700052,2025-09-02 06:00:00,2025-09-02 06:00:00,2025-09-02 07:30:00,2025-09-02 07:30:00,90,1.5,1.5,1,CLEAR,0,DELAYED
21546,2025-03-04,VT-JAA005,R029,MAA,GOX,ESN700012,ESN700013,2025-03-04 12:00:00,2025-03-04 12:00:00,2025-03-04 13:30:00,2025-03-04 13:30:00,90,1.5,1.5,1,RAIN,0,DELAYED
21547,2025-12-08,VT-JAA007,R023,HYD,VGA,ESN700016,ESN700018,2025-12-08 13:00:00,2025-12-08 14:59:00,2025-12-08 13:40:00,2025-12-08 15:39:00,40,0.6666666666666666,0.6666666666666666,1,STORM,119,CANCELLED
21548,2025-02-07,VT-JAA013,R057,CCU,BKK,ESN700028,ESN700029,2025-02-07 17:00:00,2025-02-07 17:00:00,2025-02-07 19:25:00,2025-02-07 19:25:00,145,2.4166666666666665,2.4166666666666665,1,CLEAR,0,COMPLETED
21549,2025-10-29,VT-JAA026,R050,MAA,CMB,ESN700053,ESN700054,2025-10-29 13:00:00,2025-10-29 14:18:00,2025-10-29 14:15:00,2025-10-29 15:33:00,75,1.25,1.25,1,STORM,78,COMPLETED
21550,2025-05-07,VT-JAA011,R021,HYD,MAA,ESN700026,ESN700027,2025-05-07 22:00:00,2025-05-07 22:00:00,2025-05-07 23:00:00,2025-05-07 23:00:00,60,1.0,1.0,1,STORM,0,CANCELLED
21551,2025-03-12,VT-JAA001,R048,BLR,SIN,ESN700001,ESN700002,2025-03-12 12:00:00,2025-03-12 12:00:00,2025-03-12 16:15:00,2025-03-12 16:15:00,255,4.25,4.25,1,RAIN,0,COMPLETED
21552,2025-05-14,VT-JAA021,R043,DEL,KTM,ESN700043,ESN700044,2025-05-14 18:00:00,2025-05-14 18:00:00,2025-05-14 19:30:00,2025-05-14 19:30:00,90,1.5,1.5,1,STORM,0,COMPLETED
21553,2025-09-10,VT-JAA007,R010,BOM,HYD,ESN700016,ESN700018,2025-09-10 07:00:00,2025-09-10 07:50:00,2025-09-10 08:20:00,2025-09-10 09:10:00,80,1.3333333333333333,1.3333333333333333,1,CLOUDY,50,COMPLETED
21554,2025-01-13,VT-JAA021,R041,COK,DXB,ESN700043,ESN700044,2025-01-13 03:00:00,2025-01-13 04:04:00,2025-01-13 07:00:00,2025-01-13 08:04:00,240,4.0,4.0,1,STORM,64,COMPLETED
21555,2025-06-23,VT-JAA025,R012,BOM,CCU,ESN700051,ESN700052,2025-06-23 08:00:00,2025-06-23 08:00:00,2025-06-23 10:40:00,2025-06-23 10:40:00,160,2.6666666666666665,2.6666666666666665,1,CLOUDY,0,DELAYED
21556,2025-03-31,VT-JAA025,R030,MAA,IXM,ESN700051,ESN700052,2025-03-31 11:00:00,2025-03-31 11:00:00,2025-03-31 11:50:00,2025-03-31 11:50:00,50,0.8333333333333334,0.8333333333333334,1,CLEAR,0,COMPLETED
21557,2025-10-16,VT-JAA003,R051,COK,DXB,ESN700006,ESN700008,2025-10-16 19:00:00,2025-10-16 19:00:00,2025-10-16 23:00:00,2025-10-16 23:00:00,240,4.0,4.0,1,CLOUDY,0,COMPLETED
21558,2025-07-26,VT-JAA018,R033,CCU,PAT,ESN700038,ESN700040,2025-07-26 01:00:00,2025-07-26 01:00:00,2025-07-26 02:00:00,2025-07-26 02:00:00,60,1.0,1.0,1,CLEAR,0,DELAYED
21559,2025-03-03,VT-JAA026,R018,BLR,COK,ESN700053,ESN700054,2025-03-03 03:00:00,2025-03-03 03:00:00,2025-03-03 03:55:00,2025-03-03 03:55:00,55,0.9166666666666666,0.9166666666666666,1,CLOUDY,0,COMPLETED
21560,2025-11-15,VT-JAA010,R014,BOM,AMD,ESN700024,ESN700025,2025-11-15 20:00:00,2025-11-15 21:44:00,2025-11-15 21:00:00,2025-11-15 22:44:00,60,1.0,1.0,1,CLOUDY,104,DELAYED
21561,2025-11-08,VT-JAA025,R022,HYD,VTZ,ESN700051,ESN700052,2025-11-08 23:00:00,2025-11-08 23:00:00,2025-11-09 00:00:00,2025-11-09 00:00:00,60,1.0,1.0,1,CLEAR,0,DELAYED
21562,2025-02-08,VT-JAA029,R021,HYD,MAA,ESN700057,ESN700058,2025-02-08 18:00:00,2025-02-08 19:40:00,2025-02-08 19:00:00,2025-02-08 20:40:00,60,1.0,1.0,1,RAIN,100,COMPLETED
21563,2025-03-01,VT-JAA018,R001,DEL,BOM,ESN700038,ESN700040,2025-03-01 08:00:00,2025-03-01 08:27:00,2025-03-01 10:05:00,2025-03-01 10:32:00,125,2.0833333333333335,2.0833333333333335,1,STORM,27,COMPLETED
21564,2025-04-15,VT-JAA030,R049,HYD,AUH,ESN700059,ESN700060,2025-04-15 08:00:00,2025-04-15 08:00:00,2025-04-15 11:45:00,2025-04-15 11:45:00,225,3.75,3.75,1,CLOUDY,0,COMPLETED
21565,2025-08-27,VT-JAA020,R043,DEL,KTM,ESN700041,ESN700042,2025-08-27 10:00:00,2025-08-27 10:00:00,2025-08-27 11:30:00,2025-08-27 11:30:00,90,1.5,1.5,1,FOG,0,COMPLETED
21566,2025-05-07,VT-JAA026,R052,CCU,DAC,ESN700053,ESN700054,2025-05-07 09:00:00,2025-05-07 09:09:00,2025-05-07 09:45:00,2025-05-07 09:54:00,45,0.75,0.75,1,RAIN,9,DELAYED
21567,2025-03-24,VT-JAA013,R060,DEL,DOH,ESN700028,ESN700029,2025-03-24 02:00:00,2025-03-24 02:00:00,2025-03-24 05:50:00,2025-03-24 05:50:00,230,3.8333333333333335,3.8333333333333335,1,STORM,0,DELAYED
21568,2025-08-08,VT-JAA022,R015,BOM,PNQ,ESN700045,ESN700046,2025-08-08 07:00:00,2025-08-08 07:00:00,2025-08-08 07:40:00,2025-08-08 07:40:00,40,0.6666666666666666,0.6666666666666666,1,RAIN,0,COMPLETED
21569,2025-04-15,VT-JAA010,R036,DEL,DXB,ESN700024,ESN700025,2025-04-15 21:00:00,2025-04-15 22:25:00,2025-04-16 00:30:00,2025-04-16 01:55:00,210,3.5,3.5,1,RAIN,85,COMPLETED
21570,2025-03-15,VT-JAA024,R047,BOM,DXB,ESN700049,ESN700050,2025-03-15 10:00:00,2025-03-15 10:10:00,2025-03-15 13:00:00,2025-03-15 13:10:00,180,3.0,3.0,1,CLEAR,10,COMPLETED
21571,2025-05-15,VT-JAA004,R054,BOM,MCT,ESN700010,ESN700011,2025-05-15 05:00:00,2025-05-15 05:00:00,2025-05-15 07:30:00,2025-05-15 07:30:00,150,2.5,2.5,1,FOG,0,COMPLETED
21572,2025-03-03,VT-JAA013,R022,HYD,VTZ,ESN700028,ESN700029,2025-03-03 17:00:00,2025-03-03 17:59:00,2025-03-03 18:00:00,2025-03-03 18:59:00,60,1.0,1.0,1,STORM,59,COMPLETED
21573,2025-01-01,VT-JAA029,R032,CCU,BBI,ESN700057,ESN700058,2025-01-01 07:00:00,2025-01-01 07:00:00,2025-01-01 07:55:00,2025-01-01 07:55:00,55,0.9166666666666666,0.9166666666666666,1,RAIN,0,DELAYED
21574,2025-03-20,VT-JAA004,R058,MAA,KUL,ESN700010,ESN700011,2025-03-20 22:00:00,2025-03-20 22:00:00,2025-03-21 01:50:00,2025-03-21 01:50:00,230,3.8333333333333335,3.8333333333333335,1,CLEAR,0,COMPLETED
21575,2025-03-06,VT-JAA025,R046,DEL,DXB,ESN700051,ESN700052,2025-03-06 01:00:00,2025-03-06 02:58:00,2025-03-06 04:30:00,2025-03-06 06:28:00,210,3.5,3.5,1,STORM,118,COMPLETED
21576,2025-07-02,VT-JAA027,R054,BOM,MCT,ESN700055,ESN700056,2025-07-02 19:00:00,2025-07-02 19:00:00,2025-07-02 21:30:00,2025-07-02 21:30:00,150,2.5,2.5,1,CLEAR,0,COMPLETED
21577,2025-03-07,VT-JAA004,R033,CCU,PAT,ESN700010,ESN700011,2025-03-07 04:00:00,2025-03-07 05:15:00,2025-03-07 05:00:00,2025-03-07 06:15:00,60,1.0,1.0,1,STORM,75,DELAYED
21578,2025-11-19,VT-JAA013,R058,MAA,KUL,ESN700028,ESN700029,2025-11-19 09:00:00,2025-11-19 09:00:00,2025-11-19 12:50:00,2025-11-19 12:50:00,230,3.8333333333333335,3.8333333333333335,1,RAIN,0,COMPLETED
21579,2025-12-22,VT-JAA030,R041,COK,DXB,ESN700059,ESN700060,2025-12-22 17:00:00,2025-12-22 18:24:00,2025-12-22 21:00:00,2025-12-22 22:24:00,240,4.0,4.0,1,CLOUDY,84,COMPLETED
21580,2025-07-27,VT-JAA003,R059,BLR,CMB,ESN700006,ESN700008,2025-07-27 11:00:00,2025-07-27 11:00:00,2025-07-27 12:25:00,2025-07-27 12:25:00,85,1.4166666666666667,1.4166666666666667,1,FOG,0,COMPLETED
21581,2025-02-23,VT-JAA023,R039,HYD,AUH,ESN700047,ESN700048,2025-02-23 22:00:00,2025-02-23 22:00:00,2025-02-24 01:45:00,2025-02-24 01:45:00,225,3.75,3.75,1,CLOUDY,0,COMPLETED
21582,2025-08-09,VT-JAA018,R023,HYD,VGA,ESN700038,ESN700040,2025-08-09 20:00:00,2025-08-09 20:00:00,2025-08-09 20:40:00,2025-08-09 20:40:00,40,0.6666666666666666,0.6666666666666666,1,CLOUDY,0,COMPLETED
21583,2025-08-24,VT-JAA025,R043,DEL,KTM,ESN700051,ESN700052,2025-08-24 01:00:00,2025-08-24 02:45:00,2025-08-24 02:30:00,2025-08-24 04:15:00,90,1.5,1.5,1,RAIN,105,COMPLETED
21584,2025-04-10,VT-JAA018,R055,HYD,DXB,ESN700038,ESN700040,2025-04-10 09:00:00,2025-04-10 09:39:00,2025-04-10 12:40:00,2025-04-10 13:19:00,220,3.6666666666666665,3.6666666666666665,1,CLEAR,39,DELAYED
