utilization_id,utilization_date,flight_id,engine_serial_number,aircraft_registration,flight_hours,flight_cycles,cumulative_engine_hours,cumulative_engine_cycles,engine_status
UTL0028802,2025-12-05,4917,ESN700005,VT-JAA002,1.0,1,1347.5,610,INSTALLED
UTL0028803,2025-12-05,8207,ESN700003,VT-JAA002,3.0,1,1350.5,611,INSTALLED
UTL0028804,2025-12-05,8207,ESN700005,VT-JAA002,3.0,1,1350.5,611,INSTALLED
UTL0028805,2025-12-05,20702,ESN700003,VT-JAA002,0.83,1,1351.33,612,INSTALLED
UTL0028806,2025-12-05,20702,ESN700005,VT-JAA002,0.83,1,1351.33,612,INSTALLED
UTL0028807,2025-12-05,12856,ESN700006,VT-JAA003,1.0,1,1255.92,597,INSTALLED
UTL0028808,2025-12-05,12856,ESN700008,VT-JAA003,1.0,1,1255.92,597,INSTALLED
UTL0028809,2025-12-05,16710,ESN700006,VT-JAA003,1.58,1,1257.5,598,INSTALLED
UTL0028810,2025-12-05,16710,ESN700008,VT-JAA003,1.58,1,1257.5,598,INSTALLED
UTL0028811,2025-12-05,1116,ESN700010,VT-JAA004,4.0,1,1338.92,643,INSTALLED
UTL0028812,2025-12-05,1116,ESN700011,VT-JAA004,4.0,1,1338.92,643,INSTALLED
UTL0028813,2025-12-05,5191,ESN700010,VT-JAA004,2.17,1,1341.08,644,INSTALLED
UTL0028814,2025-12-05,5191,ESN700011,VT-JAA004,2.17,1,1341.08,644,INSTALLED
UTL0028815,2025-12-05,8311,ESN700010,VT-JAA004,3.67,1,1344.75,645,INSTALLED
UTL0028816,2025-12-05,8311,ESN700011,VT-JAA004,3.67,1,1344.75,645,INSTALLED
UTL0028817,2025-12-05,10453,ESN700010,VT-JAA004,2.17,1,1346.92,646,INSTALLED
UTL0028818,2025-12-05,10453,ESN700011,VT-JAA004,2.17,1,1346.92,646,INSTALLED
UTL0028819,2025-12-05,2221,ESN700012,VT-JAA005,1.0,1,1256.08,601,INSTALLED
UTL0028820,2025-12-05,2221,ESN700013,VT-JAA005,1.0,1,1256.08,601,INSTALLED
UTL0028821,2025-12-05,3949,ESN700016,VT-JAA007,1.25,1,1271.92,610,INSTALLED
UTL0028822,2025-12-05,3949,ESN700018,VT-JAA007,1.25,1,1271.92,610,INSTALLED
UTL0028823,2025-12-05,19059,ESN700016,VT-JAA007,2.08,1,1274.0,611,INSTALLED
UTL0028824,2025-12-05,19059,ESN700018,VT-JAA007,2.08,1,1274.0,611,INSTALLED
UTL0028825,2025-12-05,19816,ESN700016,VT-JAA007,3.67,1,1277.67,612,INSTALLED
UTL0028826,2025-12-05,19816,ESN700018,VT-JAA007,3.67,1,1277.67,612,INSTALLED
UTL0028827,2025-12-05,23976,ESN700016,VT-JAA007,1.5,1,1279.17,613,INSTALLED
UTL0028828,2025-12-05,23976,ESN700018,VT-JAA007,1.5,1,1279.17,613,INSTALLED
UTL0028829,2025-12-05,19200,ESN700021,VT-JAA009,1.5,1,1247.17,601,INSTALLED
UTL0028830,2025-12-05,19200,ESN700022,VT-JAA009,1.5,1,1247.17,601,INSTALLED
UTL0028831,2025-12-05,21752,ESN700021,VT-JAA009,1.5,1,1248.67,602,INSTALLED
UTL0028832,2025-12-05,21752,ESN700022,VT-JAA009,1.5,1,1248.67,602,INSTALLED
UTL0028833,2025-12-05,2317,ESN700024,VT-JAA010,1.5,1,1246.83,607,INSTALLED
UTL0028834,2025-12-05,2317,ESN700025,VT-JAA010,1.5,1,1246.83,607,INSTALLED
UTL0028835,2025-12-05,7570,ESN700024,VT-JAA010,1.0,1,1247.83,608,INSTALLED
UTL0028836,2025-12-05,7570,ESN700025,VT-JAA010,1.0,1,1247.83,608,INSTALLED
UTL0028837,2025-12-05,10617,ESN700024,VT-JAA010,3.83,1,1251.67,609,INSTALLED
UTL0028838,2025-12-05,10617,ESN700025,VT-JAA010,3.83,1,1251.67,609,INSTALLED
UTL0028839,2025-12-05,13216,ESN700024,VT-JAA010,2.17,1,1253.83,610,INSTALLED
UTL0028840,2025-12-05,13216,ESN700025,VT-JAA010,2.17,1,1253.83,610,INSTALLED
UTL0028841,2025-12-05,16542,ESN700026,VT-JAA011,1.5,1,1257.42,607,INSTALLED
UTL0028842,2025-12-05,16542,ESN700027,VT-JAA011,1.5,1,1257.42,607,INSTALLED
UTL0028843,2025-12-05,19395,ESN700026,VT-JAA011,2.42,1,1259.83,608,INSTALLED
UTL0028844,2025-12-05,19395,ESN700027,VT-JAA011,2.42,1,1259.83,608,INSTALLED
UTL0028845,2025-12-05,12963,ESN700028,VT-JAA013,3.0,1,1367.42,632,INSTALLED
UTL0028846,2025-12-05,12963,ESN700029,VT-JAA013,3.0,1,1367.42,632,INSTALLED
UTL0028847,2025-12-05,4978,ESN700032,VT-JAA015,4.25,1,1364.83,643,INSTALLED
UTL0028848,2025-12-05,4978,ESN700033,VT-JAA015,4.25,1,1364.83,643,INSTALLED
UTL0028849,2025-12-05,17890,ESN700032,VT-JAA015,2.08,1,1366.92,644,INSTALLED
UTL0028850,2025-12-05,17890,ESN700033,VT-JAA015,2.08,1,1366.92,644,INSTALLED
UTL0028851,2025-12-05,11631,ESN700034,VT-JAA016,2.5,1,1221.67,594,INSTALLED
UTL0028852,2025-12-05,11631,ESN700037,VT-JAA016,2.5,1,1221.67,594,INSTALLED
UTL0028853,2025-12-05,14263,ESN700034,VT-JAA016,4.25,1,1225.92,595,INSTALLED
UTL0028854,2025-12-05,14263,ESN700037,VT-JAA016,4.25,1,1225.92,595,INSTALLED
UTL0028855,2025-12-05,14273,ESN700041,VT-JAA020,2.67,1,1242.08,584,INSTALLED
UTL0028856,2025-12-05,14273,ESN700042,VT-JAA020,2.67,1,1242.08,584,INSTALLED
UTL0028857,2025-12-05,9746,ESN700043,VT-JAA021,1.0,1,1227.08,602,INSTALLED
UTL0028858,2025-12-05,9746,ESN700044,VT-JAA021,1.0,1,1227.08,602,INSTALLED
UTL0028859,2025-12-05,15295,ESN700043,VT-JAA021,3.0,1,1230.08,603,INSTALLED
UTL0028860,2025-12-05,15295,ESN700044,VT-JAA021,3.0,1,1230.08,603,INSTALLED
UTL0028861,2025-12-05,4489,ESN700045,VT-JAA022,0.92,1,1165.83,574,INSTALLED
UTL0028862,2025-12-05,4489,ESN700046,VT-JAA022,0.92,1,1165.83,574,INSTALLED
UTL0028863,2025-12-05,7297,ESN700045,VT-JAA022,2.83,1,1168.67,575,INSTALLED
UTL0028864,2025-12-05,7297,ESN700046,VT-JAA022,2.83,1,1168.67,575,INSTALLED
UTL0028865,2025-12-05,20440,ESN700045,VT-JAA022,3.75,1,1172.42,576,INSTALLED
UTL0028866,2025-12-05,20440,ESN700046,VT-JAA022,3.75,1,1172.42,576,INSTALLED
UTL0028867,2025-12-05,19505,ESN700047,VT-JAA023,1.0,1,1222.92,603,INSTALLED
UTL0028868,2025-12-05,19505,ESN700048,VT-JAA023,1.0,1,1222.92,603,INSTALLED
UTL0028869,2025-12-05,20543,ESN700047,VT-JAA023,2.17,1,1225.08,604,INSTALLED
UTL0028870,2025-12-05,20543,ESN700048,VT-JAA023,2.17,1,1225.08,604,INSTALLED
UTL0028871,2025-12-05,13574,ESN700049,VT-JAA024,2.83,1,1229.42,582,INSTALLED
UTL0028872,2025-12-05,13574,ESN700050,VT-JAA024,2.83,1,1229.42,582,INSTALLED
UTL0028873,2025-12-05,20330,ESN700049,VT-JAA024,1.5,1,1230.92,583,INSTALLED
UTL0028874,2025-12-05,20330,ESN700050,VT-JAA024,1.5,1,1230.92,583,INSTALLED
UTL0028875,2025-12-05,9241,ESN700051,VT-JAA025,3.5,1,1338.08,616,INSTALLED
UTL0028876,2025-12-05,9241,ESN700052,VT-JAA025,3.5,1,1338.08,616,INSTALLED
UTL0028877,2025-12-05,11424,ESN700051,VT-JAA025,2.08,1,1340.17,617,INSTALLED
UTL0028878,2025-12-05,11424,ESN700052,VT-JAA025,2.08,1,1340.17,617,INSTALLED
UTL0028879,2025-12-05,18021,ESN700051,VT-JAA025,1.0,1,1341.17,618,INSTALLED
UTL0028880,2025-12-05,18021,ESN700052,VT-JAA025,1.0,1,1341.17,618,INSTALLED
UTL0028881,2025-12-05,2957,ESN700053,VT-JAA026,2.17,1,1185.67,557,INSTALLED
UTL0028882,2025-12-05,2957,ESN700054,VT-JAA026,2.17,1,1185.67,557,INSTALLED
UTL0028883,2025-12-05,12046,ESN700053,VT-JAA026,1.5,1,1187.17,558,INSTALLED
UTL0028884,2025-12-05,12046,ESN700054,VT-JAA026,1.5,1,1187.17,558,INSTALLED
UTL0028885,2025-12-05,5365,ESN700055,VT-JAA027,2.17,1,1226.67,601,INSTALLED
UTL0028886,2025-12-05,5365,ESN700056,VT-JAA027,2.17,1,1226.67,601,INSTALLED
UTL0028887,2025-12-05,9713,ESN700055,VT-JAA027,3.75,1,1230.42,602,INSTALLED
UTL0028888,2025-12-05,9713,ESN700056,VT-JAA027,3.75,1,1230.42,602,INSTALLED
UTL0028889,2025-12-05,10922,ESN700055,VT-JAA027,2.5,1,1232.92,603,INSTALLED
UTL0028890,2025-12-05,10922,ESN700056,VT-JAA027,2.5,1,1232.92,603,INSTALLED
UTL0028891,2025-12-05,12062,ESN700055,VT-JAA027,0.92,1,1233.83,604,INSTALLED
UTL0028892,2025-12-05,12062,ESN700056,VT-JAA027,0.92,1,1233.83,604,INSTALLED
UTL0028893,2025-12-05,16332,ESN700055,VT-JAA027,1.58,1,1235.42,605,INSTALLED
UTL0028894,2025-12-05,16332,ESN700056,VT-JAA027,1.58,1,1235.42,605,INSTALLED
UTL0028895,2025-12-05,20453,ESN700055,VT-JAA027,0.75,1,1236.17,606,INSTALLED
UTL0028896,2025-12-05,20453,ESN700056,VT-JAA027,0.75,1,1236.17,606,INSTALLED
UTL0028897,2025-12-05,6451,ESN700057,VT-JAA029,1.25,1,1167.58,578,INSTALLED
UTL0028898,2025-12-05,6451,ESN700058,VT-JAA029,1.25,1,1167.58,578,INSTALLED
UTL0028899,2025-12-05,8175,ESN700057,VT-JAA029,1.5,1,1169.08,579,INSTALLED
UTL0028900,2025-12-05,8175,ESN700058,VT-JAA029,1.5,1,1169.08,579,INSTALLED
UTL0028901,2025-12-05,15654,ESN700059,VT-JAA030,0.75,1,1268.75,590,INSTALLED
UTL0028902,2025-12-05,15654,ESN700060,VT-JAA030,0.75,1,1268.75,590,INSTALLED
UTL0028903,2025-12-06,3460,ESN700001,VT-JAA001,0.92,1,1309.08,625,INSTALLED
UTL0028904,2025-12-06,3460,ESN700002,VT-JAA001,0.92,1,1309.08,625,INSTALLED
UTL0028905,2025-12-06,24652,ESN700001,VT-JAA001,1.0,1,1310.08,626,INSTALLED
UTL0028906,2025-12-06,24652,ESN700002,VT-JAA001,1.0,1,1310.08,626,INSTALLED
UTL0028907,2025-12-06,3628,ESN700003,VT-JAA002,1.0,1,1352.33,613,INSTALLED
UTL0028908,2025-12-06,3628,ESN700005,VT-JAA002,1.0,1,1352.33,613,INSTALLED
UTL0028909,2025-12-06,4545,ESN700003,VT-JAA002,0.67,1,1353.0,614,INSTALLED
UTL0028910,2025-12-06,4545,ESN700005,VT-JAA002,0.67,1,1353.0,614,INSTALLED
UTL0028911,2025-12-06,8839,ESN700003,VT-JAA002,3.75,1,1356.75,615,INSTALLED
UTL0028912,2025-12-06,8839,ESN700005,VT-JAA002,3.75,1,1356.75,615,INSTALLED
UTL0028913,2025-12-06,3717,ESN700006,VT-JAA003,1.5,1,1259.0,599,INSTALLED
UTL0028914,2025-12-06,3717,ESN700008,VT-JAA003,1.5,1,1259.0,599,INSTALLED
UTL0028915,2025-12-06,15856,ESN700006,VT-JAA003,1.5,1,1260.5,600,INSTALLED
UTL0028916,2025-12-06,15856,ESN700008,VT-JAA003,1.5,1,1260.5,600,INSTALLED
UTL0028917,2025-12-06,2327,ESN700016,VT-JAA007,1.5,1,1280.67,614,INSTALLED
UTL0028918,2025-12-06,2327,ESN700018,VT-JAA007,1.5,1,1280.67,614,INSTALLED
UTL0028919,2025-12-06,3676,ESN700021,VT-JAA009,3.0,1,1251.67,603,INSTALLED
UTL0028920,2025-12-06,3676,ESN700022,VT-JAA009,3.0,1,1251.67,603,INSTALLED
UTL0028921,2025-12-06,5354,ESN700021,VT-JAA009,3.83,1,1255.5,604,INSTALLED
UTL0028922,2025-12-06,5354,ESN700022,VT-JAA009,3.83,1,1255.5,604,INSTALLED
UTL0028923,2025-12-06,12678,ESN700021,VT-JAA009,1.58,1,1257.08,605,INSTALLED
UTL0028924,2025-12-06,12678,ESN700022,VT-JAA009,1.58,1,1257.08,605,INSTALLED
UTL0028925,2025-12-06,10481,ESN700024,VT-JAA010,1.5,1,1255.33,611,INSTALLED
UTL0028926,2025-12-06,10481,ESN700025,VT-JAA010,1.5,1,1255.33,611,INSTALLED
UTL0028927,2025-12-06,15489,ESN700024,VT-JAA010,1.92,1,1257.25,612,INSTALLED
UTL0028928,2025-12-06,15489,ESN700025,VT-JAA010,1.92,1,1257.25,612,INSTALLED
UTL0028929,2025-12-06,24365,ESN700024,VT-JAA010,2.08,1,1259.33,613,INSTALLED
UTL0028930,2025-12-06,24365,ESN700025,VT-JAA010,2.08,1,1259.33,613,INSTALLED
UTL0028931,2025-12-06,10332,ESN700026,VT-JAA011,0.83,1,1260.67,609,INSTALLED
UTL0028932,2025-12-06,10332,ESN700027,VT-JAA011,0.83,1,1260.67,609,INSTALLED
UTL0028933,2025-12-06,13120,ESN700026,VT-JAA011,1.33,1,1262.0,610,INSTALLED
UTL0028934,2025-12-06,13120,ESN700027,VT-JAA011,1.33,1,1262.0,610,INSTALLED
UTL0028935,2025-12-06,6212,ESN700028,VT-JAA013,3.83,1,1371.25,633,INSTALLED
UTL0028936,2025-12-06,6212,ESN700029,VT-JAA013,3.83,1,1371.25,633,INSTALLED
UTL0028937,2025-12-06,10951,ESN700028,VT-JAA013,0.75,1,1372.0,634,INSTALLED
UTL0028938,2025-12-06,10951,ESN700029,VT-JAA013,0.75,1,1372.0,634,INSTALLED
UTL0028939,2025-12-06,15369,ESN700028,VT-JAA013,1.33,1,1373.33,635,INSTALLED
UTL0028940,2025-12-06,15369,ESN700029,VT-JAA013,1.33,1,1373.33,635,INSTALLED
UTL0028941,2025-12-06,5071,ESN700032,VT-JAA015,2.17,1,1369.08,645,INSTALLED
UTL0028942,2025-12-06,5071,ESN700033,VT-JAA015,2.17,1,1369.08,645,INSTALLED
UTL0028943,2025-12-06,12060,ESN700032,VT-JAA015,3.17,1,1372.25,646,INSTALLED
UTL0028944,2025-12-06,12060,ESN700033,VT-JAA015,3.17,1,1372.25,646,INSTALLED
UTL0028945,2025-12-06,2692,ESN700034,VT-JAA016,2.08,1,1228.0,596,INSTALLED
UTL0028946,2025-12-06,2692,ESN700037,VT-JAA016,2.08,1,1228.0,596,INSTALLED
UTL0028947,2025-12-06,15203,ESN700034,VT-JAA016,0.75,1,1228.75,597,INSTALLED
UTL0028948,2025-12-06,15203,ESN700037,VT-JAA016,0.75,1,1228.75,597,INSTALLED
UTL0028949,2025-12-06,16394,ESN700034,VT-JAA016,1.0,1,1229.75,598,INSTALLED
UTL0028950,2025-12-06,16394,ESN700037,VT-JAA016,1.0,1,1229.75,598,INSTALLED
UTL0028951,2025-12-06,17110,ESN700038,VT-JAA018,1.0,1,1256.67,587,INSTALLED
UTL0028952,2025-12-06,17110,ESN700040,VT-JAA018,1.0,1,1256.67,587,INSTALLED
UTL0028953,2025-12-06,19837,ESN700038,VT-JAA018,1.5,1,1258.17,588,INSTALLED
UTL0028954,2025-12-06,19837,ESN700040,VT-JAA018,1.5,1,1258.17,588,INSTALLED
UTL0028955,2025-12-06,3006,ESN700041,VT-JAA020,1.0,1,1243.08,585,INSTALLED
UTL0028956,2025-12-06,3006,ESN700042,VT-JAA020,1.0,1,1243.08,585,INSTALLED
UTL0028957,2025-12-06,11382,ESN700041,VT-JAA020,2.0,1,1245.08,586,INSTALLED
UTL0028958,2025-12-06,11382,ESN700042,VT-JAA020,2.0,1,1245.08,586,INSTALLED
UTL0028959,2025-12-06,5469,ESN700043,VT-JAA021,2.67,1,1232.75,604,INSTALLED
UTL0028960,2025-12-06,5469,ESN700044,VT-JAA021,2.67,1,1232.75,604,INSTALLED
UTL0028961,2025-12-06,5660,ESN700043,VT-JAA021,1.0,1,1233.75,605,INSTALLED
UTL0028962,2025-12-06,5660,ESN700044,VT-JAA021,1.0,1,1233.75,605,INSTALLED
UTL0028963,2025-12-06,10228,ESN700043,VT-JAA021,4.25,1,1238.0,606,INSTALLED
UTL0028964,2025-12-06,10228,ESN700044,VT-JAA021,4.25,1,1238.0,606,INSTALLED
UTL0028965,2025-12-06,2118,ESN700045,VT-JAA022,0.83,1,1173.25,577,INSTALLED
UTL0028966,2025-12-06,2118,ESN700046,VT-JAA022,0.83,1,1173.25,577,INSTALLED
UTL0028967,2025-12-06,11934,ESN700045,VT-JAA022,1.58,1,1174.83,578,INSTALLED
UTL0028968,2025-12-06,11934,ESN700046,VT-JAA022,1.58,1,1174.83,578,INSTALLED
UTL0028969,2025-12-06,21827,ESN700045,VT-JAA022,2.08,1,1176.92,579,INSTALLED
UTL0028970,2025-12-06,21827,ESN700046,VT-JAA022,2.08,1,1176.92,579,INSTALLED
UTL0028971,2025-12-06,2495,ESN700047,VT-JAA023,2.25,1,1227.33,605,INSTALLED
UTL0028972,2025-12-06,2495,ESN700048,VT-JAA023,2.25,1,1227.33,605,INSTALLED
UTL0028973,2025-12-06,5643,ESN700047,VT-JAA023,1.0,1,1228.33,606,INSTALLED
UTL0028974,2025-12-06,5643,ESN700048,VT-JAA023,1.0,1,1228.33,606,INSTALLED
UTL0028975,2025-12-06,23871,ESN700047,VT-JAA023,2.83,1,1231.17,607,INSTALLED
UTL0028976,2025-12-06,23871,ESN700048,VT-JAA023,2.83,1,1231.17,607,INSTALLED
UTL0028977,2025-12-06,9606,ESN700053,VT-JAA026,2.5,1,1189.67,559,INSTALLED
UTL0028978,2025-12-06,9606,ESN700054,VT-JAA026,2.5,1,1189.67,559,INSTALLED
UTL0028979,2025-12-06,11028,ESN700053,VT-JAA026,1.0,1,1190.67,560,INSTALLED
UTL0028980,2025-12-06,11028,ESN700054,VT-JAA026,1.0,1,1190.67,560,INSTALLED
UTL0028981,2025-12-06,20446,ESN700053,VT-JAA026,1.0,1,1191.67,561,INSTALLED
UTL0028982,2025-12-06,20446,ESN700054,VT-JAA026,1.0,1,1191.67,561,INSTALLED
UTL0028983,2025-12-06,23967,ESN700055,VT-JAA027,0.67,1,1236.83,607,INSTALLED
UTL0028984,2025-12-06,23967,ESN700056,VT-JAA027,0.67,1,1236.83,607,INSTALLED
UTL0028985,2025-12-06,2242,ESN700057,VT-JAA029,1.5,1,1170.58,580,INSTALLED
UTL0028986,2025-12-06,2242,ESN700058,VT-JAA029,1.5,1,1170.58,580,INSTALLED
UTL0028987,2025-12-06,5398,ESN700057,VT-JAA029,0.67,1,1171.25,581,INSTALLED
UTL0028988,2025-12-06,5398,ESN700058,VT-JAA029,0.67,1,1171.25,581,INSTALLED
UTL0028989,2025-12-06,14828,ESN700057,VT-JAA029,1.92,1,1173.17,582,INSTALLED
UTL0028990,2025-12-06,14828,ESN700058,VT-JAA029,1.92,1,1173.17,582,INSTALLED
UTL0028991,2025-12-06,19094,ESN700057,VT-JAA029,1.5,1,1174.67,583,INSTALLED
UTL0028992,2025-12-06,19094,ESN700058,VT-JAA029,1.5,1,1174.67,583,INSTALLED
UTL0028993,2025-12-06,6004,ESN700059,VT-JAA030,1.5,1,1270.25,591,INSTALLED
UTL0028994,2025-12-06,6004,ESN700060,VT-JAA030,1.5,1,1270.25,591,INSTALLED
UTL0028995,2025-12-06,24538,ESN700059,VT-JAA030,2.17,1,1272.42,592,INSTALLED
UTL0028996,2025-12-06,24538,ESN700060,VT-JAA030,2.17,1,1272.42,592,INSTALLED
UTL0028997,2025-12-07,13486,ESN700001,VT-JAA001,2.83,1,1312.92,627,INSTALLED
UTL0028998,2025-12-07,13486,ESN700002,VT-JAA001,2.83,1,1312.92,627,INSTALLED
UTL0028999,2025-12-07,15039,ESN700001,VT-JAA001,1.5,1,1314.42,628,INSTALLED
UTL0029000,2025-12-07,15039,ESN700002,VT-JAA001,1.5,1,1314.42,628,INSTALLED
UTL0029001,2025-12-07,21902,ESN700001,VT-JAA001,2.17,1,1316.58,629,INSTALLED
UTL0029002,2025-12-07,21902,ESN700002,VT-JAA001,2.17,1,1316.58,629,INSTALLED
UTL0029003,2025-12-07,6161,ESN700003,VT-JAA002,0.67,1,1357.42,616,INSTALLED
UTL0029004,2025-12-07,6161,ESN700005,VT-JAA002,0.67,1,1357.42,616,INSTALLED
UTL0029005,2025-12-07,6952,ESN700006,VT-JAA003,3.5,1,1264.0,601,INSTALLED
UTL0029006,2025-12-07,6952,ESN700008,VT-JAA003,3.5,1,1264.0,601,INSTALLED
UTL0029007,2025-12-07,22795,ESN700006,VT-JAA003,3.17,1,1267.17,602,INSTALLED
UTL0029008,2025-12-07,22795,ESN700008,VT-JAA003,3.17,1,1267.17,602,INSTALLED
UTL0029009,2025-12-07,8002,ESN700010,VT-JAA004,3.75,1,1350.67,647,INSTALLED
UTL0029010,2025-12-07,8002,ESN700011,VT-JAA004,3.75,1,1350.67,647,INSTALLED
UTL0029011,2025-12-07,15653,ESN700010,VT-JAA004,1.0,1,1351.67,648,INSTALLED
UTL0029012,2025-12-07,15653,ESN700011,VT-JAA004,1.0,1,1351.67,648,INSTALLED
UTL0029013,2025-12-07,21041,ESN700010,VT-JAA004,1.25,1,1352.92,649,INSTALLED
UTL0029014,2025-12-07,21041,ESN700011,VT-JAA004,1.25,1,1352.92,649,INSTALLED
UTL0029015,2025-12-07,4520,ESN700012,VT-JAA005,1.92,1,1258.0,602,INSTALLED
UTL0029016,2025-12-07,4520,ESN700013,VT-JAA005,1.92,1,1258.0,602,INSTALLED
UTL0029017,2025-12-07,20459,ESN700012,VT-JAA005,2.5,1,1260.5,603,INSTALLED
UTL0029018,2025-12-07,20459,ESN700013,VT-JAA005,2.5,1,1260.5,603,INSTALLED
UTL0029019,2025-12-07,21044,ESN700012,VT-JAA005,2.25,1,1262.75,604,INSTALLED
UTL0029020,2025-12-07,21044,ESN700013,VT-JAA005,2.25,1,1262.75,604,INSTALLED
UTL0029021,2025-12-07,19490,ESN700016,VT-JAA007,1.0,1,1281.67,615,INSTALLED
UTL0029022,2025-12-07,19490,ESN700018,VT-JAA007,1.0,1,1281.67,615,INSTALLED
UTL0029023,2025-12-07,19632,ESN700016,VT-JAA007,3.67,1,1285.33,616,INSTALLED
UTL0029024,2025-12-07,19632,ESN700018,VT-JAA007,3.67,1,1285.33,616,INSTALLED
UTL0029025,2025-12-07,15908,ESN700021,VT-JAA009,2.0,1,1259.08,606,INSTALLED
UTL0029026,2025-12-07,15908,ESN700022,VT-JAA009,2.0,1,1259.08,606,INSTALLED
UTL0029027,2025-12-07,16352,ESN700024,VT-JAA010,3.83,1,1263.17,614,INSTALLED
UTL0029028,2025-12-07,16352,ESN700025,VT-JAA010,3.83,1,1263.17,614,INSTALLED
UTL0029029,2025-12-07,23323,ESN700024,VT-JAA010,0.67,1,1263.83,615,INSTALLED
UTL0029030,2025-12-07,23323,ESN700025,VT-JAA010,0.67,1,1263.83,615,INSTALLED
UTL0029031,2025-12-07,1455,ESN700026,VT-JAA011,1.5,1,1263.5,611,INSTALLED
UTL0029032,2025-12-07,1455,ESN700027,VT-JAA011,1.5,1,1263.5,611,INSTALLED
UTL0029033,2025-12-07,11603,ESN700028,VT-JAA013,1.5,1,1374.83,636,INSTALLED
UTL0029034,2025-12-07,11603,ESN700029,VT-JAA013,1.5,1,1374.83,636,INSTALLED
UTL0029035,2025-12-07,15613,ESN700028,VT-JAA013,1.5,1,1376.33,637,INSTALLED
UTL0029036,2025-12-07,15613,ESN700029,VT-JAA013,1.5,1,1376.33,637,INSTALLED
UTL0029037,2025-12-07,18656,ESN700028,VT-JAA013,0.75,1,1377.08,638,INSTALLED
UTL0029038,2025-12-07,18656,ESN700029,VT-JAA013,0.75,1,1377.08,638,INSTALLED
UTL0029039,2025-12-07,12156,ESN700030,VT-JAA014,1.25,1,1184.42,580,INSTALLED
UTL0029040,2025-12-07,12156,ESN700031,VT-JAA014,1.25,1,1184.42,580,INSTALLED
UTL0029041,2025-12-07,24732,ESN700030,VT-JAA014,0.67,1,1185.08,581,INSTALLED
UTL0029042,2025-12-07,24732,ESN700031,VT-JAA014,0.67,1,1185.08,581,INSTALLED
UTL0029043,2025-12-07,5883,ESN700032,VT-JAA015,2.25,1,1374.5,647,INSTALLED
UTL0029044,2025-12-07,5883,ESN700033,VT-JAA015,2.25,1,1374.5,647,INSTALLED
UTL0029045,2025-12-07,11874,ESN700034,VT-JAA016,2.67,1,1232.42,599,INSTALLED
UTL0029046,2025-12-07,11874,ESN700037,VT-JAA016,2.67,1,1232.42,599,INSTALLED
UTL0029047,2025-12-07,18445,ESN700034,VT-JAA016,3.5,1,1235.92,600,INSTALLED
UTL0029048,2025-12-07,18445,ESN700037,VT-JAA016,3.5,1,1235.92,600,INSTALLED
UTL0029049,2025-12-07,1705,ESN700041,VT-JAA020,2.0,1,1247.08,587,INSTALLED
UTL0029050,2025-12-07,1705,ESN700042,VT-JAA020,2.0,1,1247.08,587,INSTALLED
UTL0029051,2025-12-07,18141,ESN700041,VT-JAA020,1.0,1,1248.08,588,INSTALLED
UTL0029052,2025-12-07,18141,ESN700042,VT-JAA020,1.0,1,1248.08,588,INSTALLED
UTL0029053,2025-12-07,329,ESN700043,VT-JAA021,2.17,1,1240.17,607,INSTALLED
UTL0029054,2025-12-07,329,ESN700044,VT-JAA021,2.17,1,1240.17,607,INSTALLED
UTL0029055,2025-12-07,15804,ESN700043,VT-JAA021,3.67,1,1243.83,608,INSTALLED
UTL0029056,2025-12-07,15804,ESN700044,VT-JAA021,3.67,1,1243.83,608,INSTALLED
UTL0029057,2025-12-07,16068,ESN700043,VT-JAA021,1.0,1,1244.83,609,INSTALLED
UTL0029058,2025-12-07,16068,ESN700044,VT-JAA021,1.0,1,1244.83,609,INSTALLED
UTL0029059,2025-12-07,11218,ESN700045,VT-JAA022,1.0,1,1177.92,580,INSTALLED
UTL0029060,2025-12-07,11218,ESN700046,VT-JAA022,1.0,1,1177.92,580,INSTALLED
UTL0029061,2025-12-07,19932,ESN700045,VT-JAA022,3.83,1,1181.75,581,INSTALLED
UTL0029062,2025-12-07,19932,ESN700046,VT-JAA022,3.83,1,1181.75,581,INSTALLED
UTL0029063,2025-12-07,12880,ESN700047,VT-JAA023,1.0,1,1232.17,608,INSTALLED
UTL0029064,2025-12-07,12880,ESN700048,VT-JAA023,1.0,1,1232.17,608,INSTALLED
UTL0029065,2025-12-07,13230,ESN700047,VT-JAA023,3.5,1,1235.67,609,INSTALLED
UTL0029066,2025-12-07,13230,ESN700048,VT-JAA023,3.5,1,1235.67,609,INSTALLED
UTL0029067,2025-12-07,17875,ESN700047,VT-JAA023,3.67,1,1239.33,610,INSTALLED
UTL0029068,2025-12-07,17875,ESN700048,VT-JAA023,3.67,1,1239.33,610,INSTALLED
UTL0029069,2025-12-07,2664,ESN700049,VT-JAA024,1.42,1,1232.33,584,INSTALLED
UTL0029070,2025-12-07,2664,ESN700050,VT-JAA024,1.42,1,1232.33,584,INSTALLED
UTL0029071,2025-12-07,3788,ESN700049,VT-JAA024,2.0,1,1234.33,585,INSTALLED
UTL0029072,2025-12-07,3788,ESN700050,VT-JAA024,2.0,1,1234.33,585,INSTALLED
UTL0029073,2025-12-07,20103,ESN700049,VT-JAA024,1.0,1,1235.33,586,INSTALLED
UTL0029074,2025-12-07,20103,ESN700050,VT-JAA024,1.0,1,1235.33,586,INSTALLED
