inventory_id,component_serial_number,component_id,component_name,engine_serial_number,manufacture_date,installation_date,position,installation_type,status
INV0002791,CSN902791,CMP045,High Stage Bleed Valve,ESN700054,2022-08-13,2023-06-24,CENTER,NEW,ACTIVE
INV0002792,CSN902792,CMP046,Start Valve,ESN700054,2021-05-17,2023-05-10,CENTER,NEW,ACTIVE
INV0002793,CSN902793,CMP047,Exhaust Nozzle,ESN700054,2022-11-17,2023-02-25,CENTER,NEW,ACTIVE
INV0002794,CSN902794,CMP048,Exhaust Mixer,ESN700054,2022-12-22,2023-03-27,CENTER,NEW,ACTIVE
INV0002795,CSN902795,CMP049,Oil Pump,ESN700054,2022-08-20,2023-04-03,CENTER,NEW,ACTIVE
INV0002796,CSN902796,CMP050,Scavenge Pump,ESN700054,2022-11-22,2023-04-15,CENTER,NEW,ACTIVE
INV0002797,CSN902797,CMP051,Oil Filter,ESN700054,2021-08-15,2023-06-20,CENTER,NEW,ACTIVE
INV0002798,CSN902798,CMP052,Oil Pressure Transmitter,ESN700054,2022-06-16,2023-06-07,CENTER,NEW,ACTIVE
INV0002799,CSN902799,CMP053,Oil Temperature Sensor,ESN700054,2021-07-11,2023-05-09,CENTER,NEW,ACTIVE
INV0002800,CSN902800,CMP054,EGT Thermocouple Harness,ESN700054,2022-03-07,2023-05-10,CENTER,NEW,ACTIVE
INV0002801,CSN902801,CMP055,N1 Speed Sensor,ESN700054,2021-10-07,2023-06-16,CENTER,NEW,ACTIVE
INV0002802,CSN902802,CMP056,N2 Speed Sensor,ESN700054,2021-03-20,2023-03-20,CENTER,NEW,ACTIVE
INV0002803,CSN902803,CMP057,Vibration Sensor,ESN700054,2022-06-13,2023-03-12,CENTER,NEW,ACTIVE
INV0002804,CSN902804,CMP058,Chip Detector,ESN700054,2021-10-07,2023-03-14,CENTER,NEW,ACTIVE
INV0002805,CSN902805,CMP059,Accessory Gearbox,ESN700054,2021-06-17,2023-04-21,CENTER,NEW,ACTIVE
INV0002806,CSN902806,CMP060,Starter,ESN700054,2022-10-14,2023-06-07,CENTER,NEW,ACTIVE
INV0002807,CSN902807,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700054,2021-08-11,2023-06-12,CENTER,NEW,ACTIVE
INV0002808,CSN902808,CMP062,Hydraulic Pump Drive Pad,ESN700054,2022-03-21,2023-05-09,CENTER,NEW,ACTIVE
INV0002809,CSN902809,CMP001,Fan Disk,ESN700055,2021-01-15,2023-01-23,CENTER,NEW,ACTIVE
INV0002810,CSN902810,CMP002,Fan Shaft,ESN700055,2021-08-22,2023-04-23,CENTER,NEW,ACTIVE
INV0002811,CSN902811,CMP005,Fan Case,ESN700055,2021-05-19,2023-06-20,CENTER,NEW,ACTIVE
INV0002812,CSN902812,CMP006,Spinner Cone,ESN700055,2022-04-08,2023-02-18,CENTER,NEW,ACTIVE
INV0002813,CSN902813,CMP007,Booster Rotor,ESN700055,2021-09-02,2023-04-19,CENTER,NEW,ACTIVE
INV0002814,CSN902814,CMP009,Booster Stator Assembly,ESN700055,2021-05-21,2023-04-27,CENTER,NEW,ACTIVE
INV0002815,CSN902815,CMP010,Booster Case,ESN700055,2021-10-21,2023-03-08,CENTER,NEW,ACTIVE
INV0002816,CSN902816,CMP011,HPC Stage 1 Disk,ESN700055,2021-03-25,2023-06-12,STAGE1,NEW,ACTIVE
INV0002817,CSN902817,CMP012,HPC Stage 2 Disk,ESN700055,2021-06-06,2023-03-02,STAGE2,NEW,ACTIVE
INV0002818,CSN902818,CMP013,HPC Stage 3 Disk,ESN700055,2022-07-12,2023-06-07,STAGE3,NEW,ACTIVE
INV0002819,CSN902819,CMP014,HPC Stage 4 Disk,ESN700055,2022-07-03,2023-03-31,STAGE4,NEW,ACTIVE
INV0002820,CSN902820,CMP015,HPC Stage 5 Disk,ESN700055,2021-09-04,2023-01-12,STAGE5,NEW,ACTIVE
INV0002821,CSN902821,CMP016,HPC Rotor Shaft,ESN700055,2022-04-15,2023-06-16,CENTER,NEW,ACTIVE
INV0002822,CSN902822,CMP018,Variable Stator Vane Assembly,ESN700055,2022-04-03,2023-03-01,CENTER,NEW,ACTIVE
INV0002823,CSN902823,CMP019,HPC Case,ESN700055,2022-08-31,2023-05-16,CENTER,NEW,ACTIVE
INV0002824,CSN902824,CMP020,Combustor Liner,ESN700055,2021-12-24,2023-01-17,CENTER,NEW,ACTIVE
INV0002825,CSN902825,CMP022,Dome Assembly,ESN700055,2022-12-09,2023-01-03,CENTER,NEW,ACTIVE
INV0002826,CSN902826,CMP024,HPT Stage 1 Disk,ESN700055,2022-08-23,2023-02-20,STAGE1,NEW,ACTIVE
INV0002827,CSN902827,CMP025,HPT Stage 2 Disk,ESN700055,2021-02-26,2023-02-12,STAGE2,NEW,ACTIVE
INV0002828,CSN902828,CMP028,HPT Shroud,ESN700055,2021-09-17,2023-02-08,CENTER,NEW,ACTIVE
INV0002829,CSN902829,CMP029,LPT Shaft,ESN700055,2021-02-20,2023-05-25,CENTER,NEW,ACTIVE
INV0002830,CSN902830,CMP030,LPT Stage 1 Disk,ESN700055,2022-09-30,2023-03-28,STAGE1,NEW,ACTIVE
INV0002831,CSN902831,CMP031,LPT Stage 2 Disk,ESN700055,2022-03-26,2023-02-21,STAGE2,NEW,ACTIVE
INV0002832,CSN902832,CMP034,Turbine Rear Frame,ESN700055,2021-10-04,2023-04-18,CENTER,NEW,ACTIVE
INV0002833,CSN902833,CMP035,Fuel Pump,ESN700055,2021-05-20,2023-06-02,CENTER,NEW,ACTIVE
INV0002834,CSN902834,CMP036,Hydromechanical Unit (HMU),ESN700055,2021-10-16,2023-02-16,CENTER,NEW,ACTIVE
INV0002835,CSN902835,CMP037,Fuel Filter,ESN700055,2021-02-10,2023-02-24,CENTER,NEW,ACTIVE
INV0002836,CSN902836,CMP038,Fuel Shutoff Valve,ESN700055,2021-08-20,2023-01-17,CENTER,NEW,ACTIVE
INV0002837,CSN902837,CMP039,Fuel Manifold,ESN700055,2022-10-06,2023-01-29,CENTER,NEW,ACTIVE
INV0002838,CSN902838,CMP040,Ignition Exciter,ESN700055,2022-02-14,2023-06-18,CENTER,NEW,ACTIVE
INV0002839,CSN902839,CMP041,Igniter Plug A,ESN700055,2022-11-11,2023-05-06,A,NEW,ACTIVE
INV0002840,CSN902840,CMP042,Igniter Plug B,ESN700055,2022-01-08,2023-02-21,B,NEW,ACTIVE
INV0002841,CSN902841,CMP043,Variable Bleed Valve (VBV),ESN700055,2021-01-11,2023-03-19,CENTER,NEW,ACTIVE
INV0002842,CSN902842,CMP044,VBV Actuator,ESN700055,2021-04-02,2023-06-06,CENTER,NEW,ACTIVE
INV0002843,CSN902843,CMP045,High Stage Bleed Valve,ESN700055,2021-02-17,2023-06-25,CENTER,NEW,ACTIVE
INV0002844,CSN902844,CMP046,Start Valve,ESN700055,2021-06-18,2023-04-02,CENTER,NEW,ACTIVE
INV0002845,CSN902845,CMP047,Exhaust Nozzle,ESN700055,2021-02-22,2023-05-03,CENTER,NEW,ACTIVE
INV0002846,CSN902846,CMP048,Exhaust Mixer,ESN700055,2022-05-27,2023-03-04,CENTER,NEW,ACTIVE
INV0002847,CSN902847,CMP049,Oil Pump,ESN700055,2022-03-27,2023-06-22,CENTER,NEW,ACTIVE
INV0002848,CSN902848,CMP050,Scavenge Pump,ESN700055,2021-08-12,2023-03-29,CENTER,NEW,ACTIVE
INV0002849,CSN902849,CMP051,Oil Filter,ESN700055,2022-07-26,2023-05-13,CENTER,NEW,ACTIVE
INV0002850,CSN902850,CMP052,Oil Pressure Transmitter,ESN700055,2021-10-01,2023-02-25,CENTER,NEW,ACTIVE
INV0002851,CSN902851,CMP053,Oil Temperature Sensor,ESN700055,2021-03-03,2023-04-06,CENTER,NEW,ACTIVE
INV0002852,CSN902852,CMP054,EGT Thermocouple Harness,ESN700055,2022-09-28,2023-01-24,CENTER,NEW,ACTIVE
INV0002853,CSN902853,CMP055,N1 Speed Sensor,ESN700055,2021-03-15,2023-01-16,CENTER,NEW,ACTIVE
INV0002854,CSN902854,CMP056,N2 Speed Sensor,ESN700055,2022-08-15,2023-05-09,CENTER,NEW,ACTIVE
INV0002855,CSN902855,CMP057,Vibration Sensor,ESN700055,2022-08-12,2023-06-17,CENTER,NEW,ACTIVE
INV0002856,CSN902856,CMP058,Chip Detector,ESN700055,2021-12-07,2023-04-13,CENTER,NEW,ACTIVE
INV0002857,CSN902857,CMP059,Accessory Gearbox,ESN700055,2021-04-27,2023-01-19,CENTER,NEW,ACTIVE
INV0002858,CSN902858,CMP060,Starter,ESN700055,2022-11-26,2023-03-31,CENTER,NEW,ACTIVE
INV0002859,CSN902859,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700055,2022-05-14,2023-06-08,CENTER,NEW,ACTIVE
INV0002860,CSN902860,CMP062,Hydraulic Pump Drive Pad,ESN700055,2022-05-29,2023-04-05,CENTER,NEW,ACTIVE
INV0002861,CSN902861,CMP001,Fan Disk,ESN700056,2022-02-01,2023-05-17,CENTER,NEW,ACTIVE
INV0002862,CSN902862,CMP002,Fan Shaft,ESN700056,2021-04-30,2023-06-25,CENTER,NEW,ACTIVE
INV0002863,CSN902863,CMP005,Fan Case,ESN700056,2021-06-08,2023-02-16,CENTER,NEW,ACTIVE
INV0002864,CSN902864,CMP006,Spinner Cone,ESN700056,2021-02-08,2023-01-27,CENTER,NEW,ACTIVE
INV0002865,CSN902865,CMP007,Booster Rotor,ESN700056,2022-03-04,2023-06-12,CENTER,NEW,ACTIVE
INV0002866,CSN902866,CMP009,Booster Stator Assembly,ESN700056,2021-04-10,2023-03-10,CENTER,NEW,ACTIVE
INV0002867,CSN902867,CMP010,Booster Case,ESN700056,2021-05-20,2023-03-19,CENTER,NEW,ACTIVE
INV0002868,CSN902868,CMP011,HPC Stage 1 Disk,ESN700056,2021-10-19,2023-06-07,STAGE1,NEW,ACTIVE
INV0002869,CSN902869,CMP012,HPC Stage 2 Disk,ESN700056,2022-11-14,2023-04-24,STAGE2,NEW,ACTIVE
INV0002870,CSN902870,CMP013,HPC Stage 3 Disk,ESN700056,2021-06-19,2023-05-13,STAGE3,NEW,ACTIVE
INV0002871,CSN902871,CMP014,HPC Stage 4 Disk,ESN700056,2021-06-19,2023-05-14,STAGE4,NEW,ACTIVE
INV0002872,CSN902872,CMP015,HPC Stage 5 Disk,ESN700056,2021-02-06,2023-04-12,STAGE5,NEW,ACTIVE
INV0002873,CSN902873,CMP016,HPC Rotor Shaft,ESN700056,2022-02-09,2023-05-21,CENTER,NEW,ACTIVE
INV0002874,CSN902874,CMP018,Variable Stator Vane Assembly,ESN700056,2021-11-19,2023-01-13,CENTER,NEW,ACTIVE
INV0002875,CSN902875,CMP019,HPC Case,ESN700056,2021-11-07,2023-04-21,CENTER,NEW,ACTIVE
INV0002876,CSN902876,CMP020,Combustor Liner,ESN700056,2022-05-31,2023-02-22,CENTER,NEW,ACTIVE
INV0002877,CSN902877,CMP022,Dome Assembly,ESN700056,2021-08-04,2023-01-10,CENTER,NEW,ACTIVE
INV0002878,CSN902878,CMP024,HPT Stage 1 Disk,ESN700056,2022-02-09,2023-03-21,STAGE1,NEW,ACTIVE
INV0002879,CSN902879,CMP025,HPT Stage 2 Disk,ESN700056,2022-04-15,2023-02-20,STAGE2,NEW,ACTIVE
INV0002880,CSN902880,CMP028,HPT Shroud,ESN700056,2022-12-07,2023-03-25,CENTER,NEW,ACTIVE
INV0002881,CSN902881,CMP029,LPT Shaft,ESN700056,2022-10-31,2023-03-29,CENTER,NEW,ACTIVE
INV0002882,CSN902882,CMP030,LPT Stage 1 Disk,ESN700056,2021-08-07,2023-05-06,STAGE1,NEW,ACTIVE
INV0002883,CSN902883,CMP031,LPT Stage 2 Disk,ESN700056,2021-02-15,2023-02-11,STAGE2,NEW,ACTIVE
INV0002884,CSN902884,CMP034,Turbine Rear Frame,ESN700056,2021-03-26,2023-02-01,CENTER,NEW,ACTIVE
INV0002885,CSN902885,CMP035,Fuel Pump,ESN700056,2022-07-01,2023-06-15,CENTER,NEW,ACTIVE
INV0002886,CSN902886,CMP036,Hydromechanical Unit (HMU),ESN700056,2022-07-03,2023-04-28,CENTER,NEW,ACTIVE
INV0002887,CSN902887,CMP037,Fuel Filter,ESN700056,2022-07-02,2023-01-21,CENTER,NEW,ACTIVE
INV0002888,CSN902888,CMP038,Fuel Shutoff Valve,ESN700056,2021-01-10,2023-01-06,CENTER,NEW,ACTIVE
INV0002889,CSN902889,CMP039,Fuel Manifold,ESN700056,2021-11-29,2023-02-06,CENTER,NEW,ACTIVE
INV0002890,CSN902890,CMP040,Ignition Exciter,ESN700056,2022-10-04,2023-01-07,CENTER,NEW,ACTIVE
INV0002891,CSN902891,CMP041,Igniter Plug A,ESN700056,2022-09-11,2023-02-06,A,NEW,ACTIVE
INV0002892,CSN902892,CMP042,Igniter Plug B,ESN700056,2022-07-20,2023-05-01,B,NEW,ACTIVE
INV0002893,CSN902893,CMP043,Variable Bleed Valve (VBV),ESN700056,2022-11-05,2023-02-27,CENTER,NEW,ACTIVE
INV0002894,CSN902894,CMP044,VBV Actuator,ESN700056,2022-10-28,2023-03-05,CENTER,NEW,ACTIVE
INV0002895,CSN902895,CMP045,High Stage Bleed Valve,ESN700056,2021-05-26,2023-02-09,CENTER,NEW,ACTIVE
INV0002896,CSN902896,CMP046,Start Valve,ESN700056,2022-03-18,2023-03-09,CENTER,NEW,ACTIVE
INV0002897,CSN902897,CMP047,Exhaust Nozzle,ESN700056,2021-12-10,2023-05-08,CENTER,NEW,ACTIVE
INV0002898,CSN902898,CMP048,Exhaust Mixer,ESN700056,2021-10-13,2023-01-10,CENTER,NEW,ACTIVE
INV0002899,CSN902899,CMP049,Oil Pump,ESN700056,2022-02-25,2023-04-21,CENTER,NEW,ACTIVE
INV0002900,CSN902900,CMP050,Scavenge Pump,ESN700056,2021-09-22,2023-06-12,CENTER,NEW,ACTIVE
INV0002901,CSN902901,CMP051,Oil Filter,ESN700056,2021-09-21,2023-04-11,CENTER,NEW,ACTIVE
INV0002902,CSN902902,CMP052,Oil Pressure Transmitter,ESN700056,2022-04-04,2023-02-10,CENTER,NEW,ACTIVE
INV0002903,CSN902903,CMP053,Oil Temperature Sensor,ESN700056,2022-10-24,2023-06-22,CENTER,NEW,ACTIVE
INV0002904,CSN902904,CMP054,EGT Thermocouple Harness,ESN700056,2022-10-07,2023-05-11,CENTER,NEW,ACTIVE
INV0002905,CSN902905,CMP055,N1 Speed Sensor,ESN700056,2021-02-05,2023-02-11,CENTER,NEW,ACTIVE
INV0002906,CSN902906,CMP056,N2 Speed Sensor,ESN700056,2021-11-10,2023-06-13,CENTER,NEW,ACTIVE
INV0002907,CSN902907,CMP057,Vibration Sensor,ESN700056,2021-08-01,2023-02-13,CENTER,NEW,ACTIVE
INV0002908,CSN902908,CMP058,Chip Detector,ESN700056,2022-03-25,2023-02-04,CENTER,NEW,ACTIVE
INV0002909,CSN902909,CMP059,Accessory Gearbox,ESN700056,2021-09-30,2023-05-27,CENTER,NEW,ACTIVE
INV0002910,CSN902910,CMP060,Starter,ESN700056,2022-04-12,2023-01-01,CENTER,NEW,ACTIVE
INV0002911,CSN902911,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700056,2022-02-11,2023-02-03,CENTER,NEW,ACTIVE
INV0002912,CSN902912,CMP062,Hydraulic Pump Drive Pad,ESN700056,2021-02-06,2022-12-31,CENTER,NEW,ACTIVE
INV0002913,CSN902913,CMP001,Fan Disk,ESN700057,2022-12-26,2023-02-17,CENTER,NEW,ACTIVE
INV0002914,CSN902914,CMP002,Fan Shaft,ESN700057,2022-12-11,2023-04-07,CENTER,NEW,ACTIVE
INV0002915,CSN902915,CMP005,Fan Case,ESN700057,2021-03-24,2023-05-12,CENTER,NEW,ACTIVE
INV0002916,CSN902916,CMP006,Spinner Cone,ESN700057,2022-08-29,2023-01-19,CENTER,NEW,ACTIVE
INV0002917,CSN902917,CMP007,Booster Rotor,ESN700057,2022-03-21,2023-06-25,CENTER,NEW,ACTIVE
INV0002918,CSN902918,CMP009,Booster Stator Assembly,ESN700057,2021-10-30,2023-01-12,CENTER,NEW,ACTIVE
INV0002919,CSN902919,CMP010,Booster Case,ESN700057,2022-07-22,2023-04-15,CENTER,NEW,ACTIVE
INV0002920,CSN902920,CMP011,HPC Stage 1 Disk,ESN700057,2021-09-04,2023-02-13,STAGE1,NEW,ACTIVE
INV0002921,CSN902921,CMP012,HPC Stage 2 Disk,ESN700057,2022-01-14,2023-06-27,STAGE2,NEW,ACTIVE
INV0002922,CSN902922,CMP013,HPC Stage 3 Disk,ESN700057,2021-10-13,2023-05-30,STAGE3,NEW,ACTIVE
INV0002923,CSN902923,CMP014,HPC Stage 4 Disk,ESN700057,2022-11-02,2023-06-06,STAGE4,NEW,ACTIVE
INV0002924,CSN902924,CMP015,HPC Stage 5 Disk,ESN700057,2021-11-06,2023-01-15,STAGE5,NEW,ACTIVE
INV0002925,CSN902925,CMP016,HPC Rotor Shaft,ESN700057,2022-03-14,2023-03-06,CENTER,NEW,ACTIVE
INV0002926,CSN902926,CMP018,Variable Stator Vane Assembly,ESN700057,2022-02-17,2023-01-14,CENTER,NEW,ACTIVE
INV0002927,CSN902927,CMP019,HPC Case,ESN700057,2022-05-27,2023-01-04,CENTER,NEW,ACTIVE
INV0002928,CSN902928,CMP020,Combustor Liner,ESN700057,2021-04-27,2023-03-18,CENTER,NEW,ACTIVE
INV0002929,CSN902929,CMP022,Dome Assembly,ESN700057,2022-04-16,2023-02-28,CENTER,NEW,ACTIVE
INV0002930,CSN902930,CMP024,HPT Stage 1 Disk,ESN700057,2021-11-25,2023-01-01,STAGE1,NEW,ACTIVE
INV0002931,CSN902931,CMP025,HPT Stage 2 Disk,ESN700057,2021-08-03,2023-01-02,STAGE2,NEW,ACTIVE
INV0002932,CSN902932,CMP028,HPT Shroud,ESN700057,2021-04-03,2023-01-18,CENTER,NEW,ACTIVE
INV0002933,CSN902933,CMP029,LPT Shaft,ESN700057,2022-12-17,2023-02-01,CENTER,NEW,ACTIVE
INV0002934,CSN902934,CMP030,LPT Stage 1 Disk,ESN700057,2022-12-14,2022-12-30,STAGE1,NEW,ACTIVE
INV0002935,CSN902935,CMP031,LPT Stage 2 Disk,ESN700057,2022-12-28,2023-05-08,STAGE2,NEW,ACTIVE
INV0002936,CSN902936,CMP034,Turbine Rear Frame,ESN700057,2022-09-22,2023-05-30,CENTER,NEW,ACTIVE
INV0002937,CSN902937,CMP035,Fuel Pump,ESN700057,2022-06-07,2023-03-15,CENTER,NEW,ACTIVE
INV0002938,CSN902938,CMP036,Hydromechanical Unit (HMU),ESN700057,2022-04-07,2022-12-30,CENTER,NEW,ACTIVE
INV0002939,CSN902939,CMP037,Fuel Filter,ESN700057,2021-10-28,2023-04-19,CENTER,NEW,ACTIVE
INV0002940,CSN902940,CMP038,Fuel Shutoff Valve,ESN700057,2022-10-01,2023-04-08,CENTER,NEW,ACTIVE
INV0002941,CSN902941,CMP039,Fuel Manifold,ESN700057,2022-07-01,2023-06-18,CENTER,NEW,ACTIVE
INV0002942,CSN902942,CMP040,Ignition Exciter,ESN700057,2021-02-07,2023-03-12,CENTER,NEW,ACTIVE
INV0002943,CSN902943,CMP041,Igniter Plug A,ESN700057,2022-07-22,2023-04-03,A,NEW,ACTIVE
INV0002944,CSN902944,CMP042,Igniter Plug B,ESN700057,2022-03-14,2023-04-24,B,NEW,ACTIVE
INV0002945,CSN902945,CMP043,Variable Bleed Valve (VBV),ESN700057,2021-03-09,2023-01-07,CENTER,NEW,ACTIVE
INV0002946,CSN902946,CMP044,VBV Actuator,ESN700057,2021-09-26,2023-06-18,CENTER,NEW,ACTIVE
INV0002947,CSN902947,CMP045,High Stage Bleed Valve,ESN700057,2021-10-17,2023-01-03,CENTER,NEW,ACTIVE
INV0002948,CSN902948,CMP046,Start Valve,ESN700057,2022-06-14,2023-06-15,CENTER,NEW,ACTIVE
INV0002949,CSN902949,CMP047,Exhaust Nozzle,ESN700057,2022-03-17,2023-05-02,CENTER,NEW,ACTIVE
INV0002950,CSN902950,CMP048,Exhaust Mixer,ESN700057,2021-02-15,2023-01-22,CENTER,NEW,ACTIVE
INV0002951,CSN902951,CMP049,Oil Pump,ESN700057,2021-07-02,2023-04-14,CENTER,NEW,ACTIVE
INV0002952,CSN902952,CMP050,Scavenge Pump,ESN700057,2021-03-01,2023-03-10,CENTER,NEW,ACTIVE
INV0002953,CSN902953,CMP051,Oil Filter,ESN700057,2021-06-08,2023-05-17,CENTER,NEW,ACTIVE
INV0002954,CSN902954,CMP052,Oil Pressure Transmitter,ESN700057,2021-02-21,2023-02-04,CENTER,NEW,ACTIVE
INV0002955,CSN902955,CMP053,Oil Temperature Sensor,ESN700057,2021-03-05,2023-02-05,CENTER,NEW,ACTIVE
INV0002956,CSN902956,CMP054,EGT Thermocouple Harness,ESN700057,2022-05-15,2023-05-30,CENTER,NEW,ACTIVE
INV0002957,CSN902957,CMP055,N1 Speed Sensor,ESN700057,2022-06-22,2023-03-19,CENTER,NEW,ACTIVE
INV0002958,CSN902958,CMP056,N2 Speed Sensor,ESN700057,2022-10-25,2023-04-18,CENTER,NEW,ACTIVE
INV0002959,CSN902959,CMP057,Vibration Sensor,ESN700057,2021-02-18,2023-01-25,CENTER,NEW,ACTIVE
INV0002960,CSN902960,CMP058,Chip Detector,ESN700057,2021-05-26,2023-02-28,CENTER,NEW,ACTIVE
INV0002961,CSN902961,CMP059,Accessory Gearbox,ESN700057,2022-01-10,2023-01-12,CENTER,NEW,ACTIVE
INV0002962,CSN902962,CMP060,Starter,ESN700057,2021-05-21,2023-05-21,CENTER,NEW,ACTIVE
INV0002963,CSN902963,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700057,2021-02-17,2023-02-12,CENTER,NEW,ACTIVE
INV0002964,CSN902964,CMP062,Hydraulic Pump Drive Pad,ESN700057,2022-03-20,2023-04-28,CENTER,NEW,ACTIVE
INV0002965,CSN902965,CMP001,Fan Disk,ESN700058,2021-06-24,2023-06-23,CENTER,NEW,ACTIVE
INV0002966,CSN902966,CMP002,Fan Shaft,ESN700058,2021-09-14,2023-02-22,CENTER,NEW,ACTIVE
INV0002967,CSN902967,CMP005,Fan Case,ESN700058,2021-08-02,2023-01-08,CENTER,NEW,ACTIVE
INV0002968,CSN902968,CMP006,Spinner Cone,ESN700058,2021-06-30,2023-03-12,CENTER,NEW,ACTIVE
INV0002969,CSN902969,CMP007,Booster Rotor,ESN700058,2021-07-27,2023-06-13,CENTER,NEW,ACTIVE
INV0002970,CSN902970,CMP009,Booster Stator Assembly,ESN700058,2021-09-26,2023-02-11,CENTER,NEW,ACTIVE
INV0002971,CSN902971,CMP010,Booster Case,ESN700058,2021-03-09,2023-05-16,CENTER,NEW,ACTIVE
INV0002972,CSN902972,CMP011,HPC Stage 1 Disk,ESN700058,2022-12-15,2023-03-11,STAGE1,NEW,ACTIVE
INV0002973,CSN902973,CMP012,HPC Stage 2 Disk,ESN700058,2021-09-18,2023-04-12,STAGE2,NEW,ACTIVE
INV0002974,CSN902974,CMP013,HPC Stage 3 Disk,ESN700058,2021-08-23,2023-06-21,STAGE3,NEW,ACTIVE
INV0002975,CSN902975,CMP014,HPC Stage 4 Disk,ESN700058,2022-10-22,2023-05-01,STAGE4,NEW,ACTIVE
INV0002976,CSN902976,CMP015,HPC Stage 5 Disk,ESN700058,2021-11-13,2023-06-01,STAGE5,NEW,ACTIVE
INV0002977,CSN902977,CMP016,HPC Rotor Shaft,ESN700058,2021-03-17,2023-05-06,CENTER,NEW,ACTIVE
INV0002978,CSN902978,CMP018,Variable Stator Vane Assembly,ESN700058,2021-01-29,2023-06-09,CENTER,NEW,ACTIVE
INV0002979,CSN902979,CMP019,HPC Case,ESN700058,2022-02-23,2023-04-07,CENTER,NEW,ACTIVE
INV0002980,CSN902980,CMP020,Combustor Liner,ESN700058,2022-05-22,2023-02-19,CENTER,NEW,ACTIVE
INV0002981,CSN902981,CMP022,Dome Assembly,ESN700058,2021-08-05,2023-05-05,CENTER,NEW,ACTIVE
INV0002982,CSN902982,CMP024,HPT Stage 1 Disk,ESN700058,2021-07-25,2023-03-25,STAGE1,NEW,ACTIVE
INV0002983,CSN902983,CMP025,HPT Stage 2 Disk,ESN700058,2021-06-21,2023-05-02,STAGE2,NEW,ACTIVE
INV0002984,CSN902984,CMP028,HPT Shroud,ESN700058,2022-09-10,2023-05-23,CENTER,NEW,ACTIVE
INV0002985,CSN902985,CMP029,LPT Shaft,ESN700058,2022-08-22,2023-05-25,CENTER,NEW,ACTIVE
INV0002986,CSN902986,CMP030,LPT Stage 1 Disk,ESN700058,2022-12-22,2023-03-20,STAGE1,NEW,ACTIVE
INV0002987,CSN902987,CMP031,LPT Stage 2 Disk,ESN700058,2022-11-04,2023-05-09,STAGE2,NEW,ACTIVE
INV0002988,CSN902988,CMP034,Turbine Rear Frame,ESN700058,2021-09-27,2023-05-19,CENTER,NEW,ACTIVE
INV0002989,CSN902989,CMP035,Fuel Pump,ESN700058,2022-02-08,2023-01-12,CENTER,NEW,ACTIVE
INV0002990,CSN902990,CMP036,Hydromechanical Unit (HMU),ESN700058,2022-10-20,2023-04-14,CENTER,NEW,ACTIVE
INV0002991,CSN902991,CMP037,Fuel Filter,ESN700058,2022-06-13,2023-03-15,CENTER,NEW,ACTIVE
INV0002992,CSN902992,CMP038,Fuel Shutoff Valve,ESN700058,2021-01-23,2023-03-05,CENTER,NEW,ACTIVE
INV0002993,CSN902993,CMP039,Fuel Manifold,ESN700058,2021-03-04,2023-03-19,CENTER,NEW,ACTIVE
INV0002994,CSN902994,CMP040,Ignition Exciter,ESN700058,2021-12-08,2023-05-09,CENTER,NEW,ACTIVE
INV0002995,CSN902995,CMP041,Igniter Plug A,ESN700058,2021-10-25,2023-05-16,A,NEW,ACTIVE
INV0002996,CSN902996,CMP042,Igniter Plug B,ESN700058,2022-04-03,2023-04-08,B,NEW,ACTIVE
INV0002997,CSN902997,CMP043,Variable Bleed Valve (VBV),ESN700058,2022-11-29,2023-03-05,CENTER,NEW,ACTIVE
INV0002998,CSN902998,CMP044,VBV Actuator,ESN700058,2022-10-21,2023-02-03,CENTER,NEW,ACTIVE
INV0002999,CSN902999,CMP045,High Stage Bleed Valve,ESN700058,2022-11-28,2023-03-11,CENTER,NEW,ACTIVE
INV0003000,CSN903000,CMP046,Start Valve,ESN700058,2021-12-07,2023-05-21,CENTER,NEW,ACTIVE
INV0003001,CSN903001,CMP047,Exhaust Nozzle,ESN700058,2021-02-01,2023-05-07,CENTER,NEW,ACTIVE
INV0003002,CSN903002,CMP048,Exhaust Mixer,ESN700058,2022-10-29,2023-03-26,CENTER,NEW,ACTIVE
INV0003003,CSN903003,CMP049,Oil Pump,ESN700058,2021-12-11,2023-02-20,CENTER,NEW,ACTIVE
INV0003004,CSN903004,CMP050,Scavenge Pump,ESN700058,2021-05-02,2023-04-20,CENTER,NEW,ACTIVE
INV0003005,CSN903005,CMP051,Oil Filter,ESN700058,2022-03-15,2023-02-28,CENTER,NEW,ACTIVE
INV0003006,CSN903006,CMP052,Oil Pressure Transmitter,ESN700058,2022-06-15,2023-05-11,CENTER,NEW,ACTIVE
INV0003007,CSN903007,CMP053,Oil Temperature Sensor,ESN700058,2021-01-26,2023-06-20,CENTER,NEW,ACTIVE
INV0003008,CSN903008,CMP054,EGT Thermocouple Harness,ESN700058,2022-06-04,2023-02-11,CENTER,NEW,ACTIVE
INV0003009,CSN903009,CMP055,N1 Speed Sensor,ESN700058,2022-03-28,2023-06-02,CENTER,NEW,ACTIVE
INV0003010,CSN903010,CMP056,N2 Speed Sensor,ESN700058,2022-11-28,2023-01-11,CENTER,NEW,ACTIVE
